,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
55,88.34328491221817,70.37537132055091,70.24657534246576,51.56164383561644,18.684931506849313,0.6913755895845448
56,87.41645129667587,68.48501215230894,67.72602739726027,46.02739726027397,21.698630136986303,0.6859404277314725
57,87.40753943498797,68.0259249257359,67.23287671232877,44.82191780821918,22.41095890410959,0.6928409898559152
58,87.19365475447822,68.5660275452336,68.32876712328768,46.082191780821915,22.246575342465754,0.6913852813852814
59,86.2311736921843,67.43181204428842,67.23287671232877,45.42465753424658,21.80821917808219,0.6885513988499063
60,87.13127172266286,69.13313529570618,69.15068493150685,53.917808219178085,15.232876712328766,0.6747031078374363
61,88.83343730505302,69.02511477180664,68.43835616438356,47.61643835616438,20.82191780821918,0.6949118046132972
62,88.06701719989306,69.18714555765595,70.24657534246576,49.589041095890416,20.65753424657534,0.6965555340182206
63,88.82452544336512,69.51120712935457,70.41095890410959,52.71232876712328,17.698630136986303,0.7003967177101507
64,87.37189198823634,67.32379152038888,67.56164383561644,43.61643835616438,23.945205479452056,0.7020927828390515
65,89.26120666607254,68.78206859303268,69.64383561643835,48.65753424657534,20.986301369863014,0.7042798992052723
66,88.17395954014793,67.78287874696193,68.82191780821918,46.35616438356164,22.465753424657535,0.6973153711959682
67,87.41645129667587,67.37780178233864,68.4931506849315,46.136986301369866,22.356164383561644,0.695408670931059
68,86.27573300062383,69.34917634350526,69.2054794520548,54.13698630136986,15.068493150684931,0.6784706338437682
69,89.22555921932091,68.97110450985687,68.0,46.849315068493155,21.15068493150685,0.6905698778833107
70,89.69788788877997,68.40399675938428,69.80821917808218,48.93150684931507,20.876712328767123,0.7025327905924921
71,89.12752874075395,68.05293005671076,68.54794520547945,46.849315068493155,21.698630136986303,0.6986709310589907
72,89.66224044202833,69.61922765325413,69.86301369863014,51.013698630136986,18.84931506849315,0.6929715061058345
73,88.09375278495678,67.80988387793681,68.0,45.09589041095891,22.904109589041095,0.6967267558312334
74,89.32358969788788,68.70105320010802,68.54794520547945,46.02739726027397,22.52054794520548,0.7037933708082962
75,88.5393458693521,67.78287874696193,68.32876712328768,45.42465753424658,22.904109589041095,0.6955139884990631
76,90.07218607967205,69.48420199837969,69.91780821917808,51.178082191780824,18.73972602739726,0.6875660657750209
77,88.81561358167721,68.83607885498245,68.05479452054794,47.45205479452055,20.602739726027398,0.6846462492731149
78,88.07592906158096,67.21577099648933,68.38356164383562,44.93150684931507,23.45205479452055,0.6927479485688441
79,89.73353533553158,69.40318660545503,70.73972602739727,50.465753424657535,20.273972602739725,0.7058893842475932
80,88.90473219855627,68.59303267620848,68.0,45.26027397260274,22.73972602739726,0.6885287846481877
81,90.34845379199716,69.02511477180664,69.75342465753425,50.465753424657535,19.28767123287671,0.6937940169283453
82,89.53747437839765,67.94490953281124,69.58904109589041,47.83561643835617,21.753424657534246,0.7004296698326549
83,87.37189198823634,66.91871455576559,67.67123287671232,43.28767123287671,24.383561643835616,0.6967454933126574
84,90.2949826218697,69.24115581960572,70.30136986301369,50.73972602739726,19.561643835616437,0.6961827227498869
85,88.98493895374745,68.1879557115852,67.6164383561644,44.602739726027394,23.013698630136986,0.698298119790657
86,90.60689778094644,70.45638671347557,69.80821917808218,51.013698630136986,18.794520547945208,0.6968152742779609
87,89.32358969788788,68.26897110450986,67.89041095890411,45.369863013698634,22.52054794520548,0.6995063642824837
88,90.73166384457714,68.7280583310829,69.47945205479452,49.04109589041096,20.43835616438356,0.6955714931834336
89,90.88316549327155,69.646232784229,68.38356164383562,49.205479452054796,19.17808219178082,0.6898223169864961
90,90.62472150432225,69.40318660545503,68.87671232876713,47.013698630136986,21.863013698630137,0.6980054274084125
91,90.59798591925853,68.64704293815825,69.42465753424656,48.054794520547944,21.36986301369863,0.7006105834464044
92,89.52856251670974,69.8352687010532,69.91780821917808,52.93150684931507,16.986301369863014,0.6838954577760548
93,90.45539613225203,68.80907372400756,69.64383561643835,48.0,21.643835616438356,0.7003165988240616
94,90.6960163978255,68.5660275452336,68.10958904109589,46.57534246575342,21.53424657534247,0.7000626736447633
95,85.83905177791641,65.29840669727248,64.98630136986301,39.23287671232877,25.753424657534246,0.6940485882276927
96,90.33063006862133,70.07831487982716,69.97260273972603,51.50684931506849,18.465753424657535,0.6778839568391808
97,90.49995544069156,69.13313529570618,70.13698630136986,51.12328767123287,19.013698630136986,0.6928203140143439
98,90.65145708938597,70.61841749932486,70.35616438356165,51.89041095890411,18.465753424657535,0.68863539445629
99,90.41083682381249,69.40318660545503,69.86301369863014,49.42465753424658,20.43835616438356,0.6904438844737353
100,88.06701719989306,66.29759654334325,65.58904109589041,41.75342465753425,23.835616438356162,0.6998236092265943
101,89.92959629266554,68.3769916284094,68.32876712328768,46.19178082191781,22.136986301369863,0.6938579828132067
102,90.41083682381249,68.1879557115852,68.05479452054794,45.26027397260274,22.794520547945204,0.7003469664663694
103,89.43944389983068,67.86389413988658,67.6164383561644,44.657534246575345,22.95890410958904,0.6875680041351684
104,90.73166384457714,68.51201728328383,68.65753424657535,47.94520547945205,20.712328767123285,0.6863675130839311
105,90.66928081276178,69.67323791520388,70.08219178082193,52.21917808219179,17.863013698630137,0.6892343477418105
106,90.66928081276178,70.15933027275182,70.30136986301369,51.61643835616439,18.684931506849313,0.6937410350843187
107,91.65849746011942,70.29435592762626,69.97260273972603,50.57534246575342,19.397260273972602,0.695599276345545
108,88.88690847518048,70.51039697542532,70.02739726027397,54.465753424657535,15.561643835616437,0.6852471409187827
109,91.06140272702967,70.05130974885229,69.80821917808218,51.94520547945205,17.863013698630137,0.6852355107578988
110,90.09892166473577,68.45800702133405,67.78082191780823,45.47945205479452,22.301369863013697,0.6914279253085223
111,90.82078246145619,69.8352687010532,69.69863013698631,51.45205479452055,18.246575342465754,0.6887736641467984
112,91.18616879066037,68.97110450985687,70.24657534246576,51.12328767123287,19.123287671232877,0.6894721199198811
113,91.52481953480081,68.86308398595733,69.75342465753425,48.93150684931507,20.82191780821918,0.704874329650449
114,91.3733178861064,69.48420199837969,69.2054794520548,48.10958904109589,21.095890410958905,0.7032157394843962
115,91.45352464129756,69.2951660815555,69.36986301369863,51.56164383561644,17.80821917808219,0.6817341862117982
116,91.19508065234827,68.48501215230894,68.16438356164383,47.397260273972606,20.767123287671232,0.6954009174904696
117,91.51590767311292,69.8352687010532,69.75342465753425,48.93150684931507,20.82191780821918,0.7041900885184467
118,90.9544603867748,68.75506346205779,69.2054794520548,46.465753424657535,22.73972602739726,0.6983924533178264
119,91.88129400231708,69.34917634350526,69.36986301369863,49.15068493150685,20.21917808219178,0.6979950894876268
120,91.7654398003743,69.8622738320281,69.86301369863014,51.83561643835617,18.027397260273972,0.684991277379337
121,91.31093485429106,69.34917634350526,69.69863013698631,50.301369863013704,19.397260273972602,0.6913762357045938
122,91.80108724712592,68.70105320010802,69.2054794520548,48.32876712328767,20.876712328767123,0.6901143632486916
