,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score,training loss,hct116 spearman corr,hela spearman corr,hl60 spearman corr,hct116 P value,hela P value,hl60 P value
50,0.9609472730880515,0.0,-0.09565488578175374,9.375343086123291e-11,0.6526171775797212,0.0,0.02793685346841812,0.0017813516315072775,0.013772769831120968,0.005139803979545832,0.8720363572842892,0.8043901701270953,0.7558402397637034,9.63829679382267e-265,0.0,3.72304970534028e-78
51,0.9595391739449455,0.0,-0.08979872956529651,1.2129833212922602e-09,0.650045954104567,0.0,0.028394393622875214,0.002041521016508341,0.014125611633062363,0.005675716325640678,0.8573101491757762,0.7963160793177656,0.7690344110253966,3.557896465659781e-246,0.0,1.7466693605895753e-82
52,0.9715905835530392,0.0,-0.10501758405732765,1.1272477775859786e-12,0.6560416018308304,0.0,0.02871459722518921,0.0018542391480877995,0.014196250587701797,0.003531027352437377,0.8730182409298471,0.8171871465945165,0.7851917909601884,4.621669464376277e-266,0.0,3.395129044416272e-88
53,0.9501616942193403,0.0,-0.0842167826468966,1.2031415315898319e-08,0.6448017431158534,0.0,0.029406627640128136,0.0027645709924399853,0.014922323636710644,0.004641825798898935,0.8359026317806402,0.805501278992196,0.7704225868610024,1.2945935353963766e-222,0.0,5.888426544064515e-83
54,0.9283743930834912,0.0,-0.08342734239562842,1.6454106966387424e-08,0.6269657016927351,0.0,0.03071981854736805,0.005075735040009022,0.01688365451991558,0.0047669666819274426,0.832990286881927,0.7962583196904693,0.7508409398523812,1.1317798434129596e-219,0.0,1.3790011778242553e-76
55,0.9032418022092221,0.0,-0.06300347313393741,2.0410757043828693e-05,0.6105639184253077,0.0,0.034534286707639694,0.007867502979934216,0.019857650622725487,0.0025617785286158323,0.7332958695342375,0.7908105264886085,0.6700075342876765,6.701034391470947e-144,0.0,1.5807884563346121e-55
56,0.8791614545743672,0.0,-0.06055359691841984,4.233072406974284e-05,0.5937488731397138,0.0,0.0373748280107975,0.009760594926774502,0.021860286593437195,0.0060584950260818005,0.6988825755388935,0.7823767403198985,0.6374312412905634,2.8679395175357063e-125,0.0,8.180814812311027e-49
57,0.9302740480925393,0.0,-0.10542674465774426,9.206627160527522e-13,0.6189764213980808,0.0,0.032613981515169144,0.005857929587364197,0.01802203431725502,0.005321276839822531,0.8261993284115405,0.7972144837968086,0.7531037264720198,4.9824961506813484e-213,0.0,2.7177803334376544e-77
58,0.9551305156487409,0.0,-0.08526852694734484,7.89359555592372e-09,0.6534372054392765,0.0,0.02875879779458046,0.0026455812621861696,0.01462389063090086,0.0067900922149419785,0.8663051408578023,0.7990007955126291,0.7644011574799474,2.9680347558393805e-257,0.0,6.231712690807514e-81
59,0.9516715798463918,0.0,-0.0893727696845604,1.4523437689205308e-09,0.6479226020944009,0.0,0.02694741263985634,0.0020979151595383883,0.013705708086490631,0.007127890828996897,0.8534988659490861,0.7924324363461887,0.7569922190144086,1.0428540385852261e-241,0.0,1.5997256369581784e-78
60,0.9400695453981589,0.0,-0.08282661741935322,2.084050590908443e-08,0.6335307859813697,0.0,0.04135516658425331,0.014072038233280182,0.026289477944374084,0.006514800246804953,0.8395262106391814,0.7902446558250149,0.6801939912388902,2.3466341428850433e-226,0.0,8.322854799074534e-58
61,0.9168288416760526,0.0,-0.09959136421047085,1.535166470673759e-11,0.6169089766030297,0.0,0.030010797083377838,0.004319245461374521,0.01595514826476574,0.008036881685256958,0.7802679701485608,0.7885635926267917,0.7249161560464326,1.3236216200787864e-174,0.0,5.154643541196543e-69
62,0.9200960124202856,0.0,-0.09764249712489478,3.793819221006972e-11,0.6183524100040925,0.0,0.029185354709625244,0.005610298831015825,0.016545264050364494,0.005799553822726011,0.8139200366895772,0.7904693816100924,0.7272847894066582,1.0131935805620078e-201,0.0,1.1395239025002363e-69
63,0.9413611614223973,0.0,-0.0795088355547619,7.463801598617366e-08,0.6381601359294719,0.0,0.027010800316929817,0.00357792223803699,0.014534727670252323,0.007508738897740841,0.853178045661417,0.7829945633173631,0.7430501196818264,2.4459180630732483e-241,0.0,3.2440216266750823e-74
64,0.9316062860148806,0.0,-0.07051116883885498,1.8493529339762687e-06,0.637041898758323,0.0,0.023446647450327873,0.0035115082282572985,0.013309942558407784,0.01003893930464983,0.8464376808829644,0.7841203446563555,0.7266965482294424,9.29608397595892e-234,0.0,1.6601679713826224e-69
65,0.8953217569727546,0.0,-0.07751699407373329,1.5674858335224153e-07,0.5950726906216308,0.0,0.03183365240693092,0.009053313173353672,0.019692134112119675,0.007086173165589571,0.7560086884383825,0.7630816511269002,0.6824526106640174,7.134260525466738e-158,3.233408718822073e-309,2.5261130460191004e-58
66,0.8790771872424302,0.0,-0.04011604812788853,0.006706483868087601,0.5971505969875961,0.0,0.026778897270560265,0.007070269901305437,0.016926558688282967,0.008356249891221523,0.7413977674337959,0.7604084309054843,0.6210121615404618,1.0255428644037546e-148,8.361648633675944e-306,9.991260108022452e-46
67,0.8989886566950585,0.0,-0.06037193858555269,4.463627849712659e-05,0.6103678935199749,0.0,0.02560521475970745,0.005714156199246645,0.015669699758291245,0.01025955006480217,0.7640590677515999,0.7620069219959323,0.666350237696775,3.353346013851861e-163,7.710447912022621e-308,9.885503207882223e-55
68,0.9476697493263648,0.0,-0.07237475292703917,9.800526947822208e-07,0.6471422816079483,0.0,0.026087576523423195,0.003881642362102866,0.014549422077834606,0.006981794722378254,0.8459334560022097,0.7944322821415307,0.7297944406291464,3.31589307923604e-233,0.0,2.26278112806285e-70
69,0.8696626455106135,0.0,-0.07137762756063458,1.3792478470009047e-06,0.5799124184289357,0.0,0.04838993400335312,0.019845252856612206,0.03178901970386505,0.008285274729132652,0.7083363443647933,0.7785630626080159,0.7082240417119502,4.084501105662118e-130,0.0,1.3931657782811956e-64
70,0.9389804389834095,0.0,-0.07588782954984885,2.837892252227021e-07,0.639986846945885,0.0,0.02866522967815399,0.005774177145212889,0.016803627833724022,0.009728234261274338,0.8059970369826949,0.7905496998816322,0.7193707869663492,7.341080905474314e-195,0.0,1.6605736940804938e-67
71,0.9549507320965203,0.0,-0.08463111540130429,1.0196904293016334e-08,0.6529246935491386,0.0,0.026468642055988312,0.002088699722662568,0.013538005761802197,0.004018370062112808,0.8393888047839003,0.7993435997780733,0.7503153732806156,3.266067501810373e-226,0.0,2.0058848009544227e-76
72,0.8900068084996632,0.0,-0.06037842757968028,4.455191059875966e-05,0.6056437868909649,0.0,0.036508847028017044,0.009277471341192722,0.0213251281529665,0.003355656750500202,0.7181691034329931,0.7823686715861762,0.6695438088824583,2.2881102678058682e-135,0.0,1.997319592478765e-55
73,0.9391073718068625,0.0,-0.08196742698044074,2.9138406032233385e-08,0.6345901811223741,0.0,0.03503016382455826,0.0061499737203121185,0.018701758235692978,0.0025569198187440634,0.8207401391730923,0.8152398673034196,0.7660947053293418,6.790396898889229e-208,0.0,1.7035305882340496e-81
74,0.9824019884881692,0.0,-0.08570615210865529,6.614068413568555e-09,0.6775369268698965,0.0,0.028193656355142593,0.002272192854434252,0.01411748118698597,0.0035269875079393387,0.8916226395200385,0.8252816106747657,0.7905079643421501,2.3325086317835192e-293,0.0,3.4866486913430913e-90
