,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score,training loss,hek293 spearman corr,hct116 spearman corr,hela spearman corr,hl60 spearman corr,hek293 P value,hct116 P value,hela P value,hl60 P value
40,0.9234584933023848,0.0,0.4237035523498436,2.177615581190363e-165,0.7037944841050692,0.0,0.026301873847842216,0.00450675655156374,0.014481169171631336,0.0025493858847767115,0.49425553120195986,0.4790835056018862,0.39824327411071075,0.19630419853181402,1.8061617639574485e-57,7.175175203689399e-50,9.686790555237178e-63,5.552192338133336e-05
41,0.9334580832872308,0.0,0.4187573374915852,3.3108704039366052e-161,0.7092880466029402,0.0,0.024708997458219528,0.003059899201616645,0.012927833013236523,0.0023975789081305265,0.4413134923823034,0.5019046158660903,0.40391745614969676,0.21536544628986337,7.545346816646289e-45,2.6236576278832566e-55,1.1833996971763493e-64,9.357874671739097e-06
42,0.9098687826713953,0.0,0.40435551977888234,2.0095749094412284e-149,0.6894056964571884,0.0,0.028386348858475685,0.00631086016073823,0.01633334718644619,0.0034605537075549364,0.4235213960230339,0.47614139681400547,0.39208822625039264,0.2179527740180423,4.404742200736262e-41,3.3677820780949085e-49,1.0461038287724284e-60,7.2555778106483565e-06
43,0.9618025745084774,0.0,0.43762567352998605,1.5296127304752916e-177,0.7340174596243809,0.0,0.02365836501121521,0.002068201545625925,0.011895262636244297,0.0035125305876135826,0.5382560160107602,0.49533493346297336,0.40754661030710626,0.18678632626799396,8.743741490198462e-70,1.0627107984726944e-53,6.759704947712764e-66,0.0001270940627172389
44,0.9235220080994541,0.0,0.41775432873158014,2.2879473848255235e-160,0.7014558767647998,0.0,0.026101425290107727,0.004082390572875738,0.014139221049845219,0.0027956776320934296,0.5045919634894717,0.45524767794066867,0.4035579030637291,0.14370270234229668,3.338852404377448e-60,1.2956018220454096e-44,1.5684189029671552e-64,0.003309635603559371
45,0.936284381894641,0.0,0.42725609047469487,1.953572962841535e-168,0.7148560820283927,0.0,0.02437160164117813,0.0026105523575097322,0.01248256117105484,0.004162115044891834,0.5056909713539103,0.47308292843825817,0.41373867009730597,0.14944943026116644,1.6882927619964326e-60,1.6539217947748384e-48,4.708889406258931e-68,0.0022416807767104948
46,0.9566799324550355,0.0,0.4398489739721028,1.5503352095817604e-179,0.7326707008326852,0.0,0.02322128228843212,0.001853587687946856,0.011551108211278915,0.0035982292611151934,0.4889640461971489,0.5127467791081132,0.41797615127134646,0.2235669851514525,4.169763792082124e-56,4.877121875801855e-58,1.4804691353216663e-69,4.132999142992875e-06
47,0.9563272582577169,0.0,0.4447519082152772,5.493614333388524e-184,0.7317809507477574,0.0,0.023753834888339043,0.002694500843062997,0.01232937816530466,0.004349640570580959,0.5122670393760048,0.5178472372274998,0.42448879842334575,0.1973118261646475,2.707895480605417e-62,2.339486641649408e-59,6.58719040988437e-72,5.074185086540094e-05
48,0.9355019259770065,0.0,0.4262022795962926,1.579600004813051e-167,0.7130972869099439,0.0,0.02456706389784813,0.0032709832303225994,0.012944490648806095,0.005036480724811554,0.5172538529789652,0.4785466831129292,0.4022252251929279,0.17133936965348945,1.1096100581777762e-63,9.52458259927626e-50,4.441882392807169e-64,0.0004478926073010148
49,0.9209126140604438,0.0,0.41767561837870526,2.6619780141549102e-160,0.700037398318562,0.0,0.024659810587763786,0.003374638967216015,0.013145605102181435,0.004501825198531151,0.5016328350338731,0.46589775832506186,0.3982680381363459,0.15470776298331124,2.0684477659413874e-59,6.531099174383574e-47,9.504109498878852e-63,0.0015507601228262283
50,0.9386716802857167,0.0,0.4126749998918473,3.690336189422879e-156,0.7104906226682233,0.0,0.02415475994348526,0.0024974197149276733,0.012341045774519444,0.006213505286723375,0.4677688114552675,0.4977530108547625,0.38133310594567355,0.2148675498896527,7.042859157573238e-51,2.7467056466429655e-54,2.9532330668079604e-57,9.824014121610993e-06
51,0.9113129009092387,0.0,0.4154349030735036,1.949139140996593e-158,0.6941109909769994,0.0,0.026100320741534233,0.0045693302527070045,0.014344052411615849,0.005226339679211378,0.5088040542638845,0.45401332987344106,0.4021428925552528,0.1161467119168428,2.413659937631048e-61,2.3634060094191664e-44,4.736203859559261e-64,0.017796028406632955
52,0.9289309539971802,0.0,0.4195835127473526,6.703382943226065e-162,0.7099242805156618,0.0,0.024207264184951782,0.002887281123548746,0.012580416165292263,0.005047508981078863,0.5066025967194184,0.4799592822124746,0.3914287213690517,0.15726642041325234,9.57130306716396e-61,4.515206578990196e-50,1.717509418814107e-60,0.0012908168749489989
53,0.9566152840172796,0.0,0.43956362344280886,2.800272871481406e-179,0.7315636703416802,0.0,0.024057205766439438,0.0028047768864780664,0.012478101998567581,0.005199385341256857,0.5342822591788349,0.51643760959722,0.4000287575417147,0.20694537974810143,1.3479077239897134e-68,5.44388981328602e-59,2.4446472656916165e-63,2.096903796190258e-05
54,0.8938016071924283,0.0,0.4189304403803328,2.370106749432212e-161,0.6812078822922831,0.0,0.035915881395339966,0.01527728047221899,0.024958567693829536,0.005711188539862633,0.46414118497278795,0.46824672445816895,0.4056262823843957,0.23616508091024865,5.084652680415391e-50,1.9826430336403802e-47,3.087994194382946e-65,1.1079596458278437e-06
55,0.9565296268822648,0.0,0.4414962433478609,5.050095805614386e-181,0.7321242292561758,0.0,0.022993452847003937,0.0017864012625068426,0.011433644220232964,0.00487157516181469,0.5341394002578186,0.5099314202112265,0.40732497903386455,0.2055672051793227,1.4861885264929987e-68,2.551090467689117e-57,8.059210970760454e-66,2.385595019806343e-05
56,0.9618403184539337,0.0,0.44156447451608954,4.3805051354722025e-181,0.737426849703629,0.0,0.022780930623412132,0.001368019380606711,0.011095087043941021,0.0020224563777446747,0.5420853580324306,0.49941918845071365,0.4142492203505043,0.1795007367599896,6.050677115744939e-71,1.0744235498969273e-54,3.111941887010705e-68,0.00023320883448138828
57,0.9550358937474542,0.0,0.439717320249273,2.036693803863645e-179,0.7306577294420493,0.0,0.024138230830430984,0.002581575885415077,0.012353056110441685,0.00392878009006381,0.5157613780136945,0.511940113756207,0.4100366623792832,0.2277511818163634,2.902905300267068e-63,7.847583085521588e-58,9.289254428020383e-67,2.6913369414820156e-06
58,0.9227658805952624,0.0,0.4326497760703564,3.92626681075979e-173,0.7042029583600669,0.0,0.024217568337917328,0.0032454081811010838,0.012895021587610245,0.003853096393868327,0.4952015275751978,0.48163960872499534,0.41747078625013684,0.19901137477413805,1.0244520458935721e-57,1.8496574419945163e-50,2.2424729725567614e-69,4.3548559334963366e-05
59,0.9196122807147847,0.0,0.43207331001242266,1.2590918042208908e-172,0.7053791603492963,0.0,0.024604201316833496,0.003681404981762171,0.013190718367695808,0.006542779505252838,0.4866399877238766,0.47971785525429095,0.4166730578184287,0.2178530947253319,1.6270315992259291e-55,5.130841407821035e-50,4.312709821068497e-69,7.32747155376333e-06
60,0.8712527216823985,0.0,0.4028360970187778,3.256389793489765e-148,0.6642944960464632,0.0,0.02909334935247898,0.0081653892993927,0.01765429601073265,0.006307670846581459,0.39387757270214646,0.46845564236187,0.40582777252653507,0.2271246024496436,2.7407212074629744e-35,1.7823828014839837e-47,2.6342409627356885e-65,2.8713912426895042e-06
61,0.9057064091309218,0.0,0.41128325279256367,5.096925990992606e-155,0.6893181795929539,0.0,0.02763291262090206,0.006334226578474045,0.01601557806134224,0.004948073532432318,0.40843613832188513,0.4712497385266935,0.41868037930683366,0.22529803775144852,4.6264552852195315e-38,4.260375820729788e-48,8.290796710872849e-70,3.4643589900701965e-06
62,0.9261500372014362,0.0,0.4319665888087244,1.5618516015896013e-172,0.7089735069405971,0.0,0.024051330983638763,0.003254755400121212,0.012742973864078522,0.004409832414239645,0.5234762626622667,0.478323931150329,0.4114849479624782,0.15791350237696775,1.9111823979980168e-65,1.0710892735098051e-49,2.905850675054527e-67,0.0012317567593954758
63,0.9433176006862845,0.0,0.43023397418404696,5.1079241468459045e-171,0.7194144702859766,0.0,0.022717533633112907,0.0021235232707113028,0.011452202685177326,0.005627204664051533,0.5080870407816485,0.5079189286955953,0.4068575855186289,0.14344516972149804,3.784608827699743e-61,8.246493514880274e-57,1.1672054847426654e-65,0.0033668576914439893
64,0.8581133265100368,0.0,0.39607623830931166,6.581783333122985e-143,0.6542340810620693,0.0,0.032496511936187744,0.011627369560301304,0.021090781316161156,0.005827354267239571,0.4445835629448664,0.4327974011372374,0.3889458756511923,0.16959598215774,1.4479693497575785e-45,4.9782346791761e-40,1.0993586507399455e-59,0.0005129863093778112
65,0.8881452788468012,0.0,0.4058851358669542,1.1994134946078872e-150,0.6766962836775414,0.0,0.026009060442447662,0.00558408023789525,0.014862939715385437,0.005781278945505619,0.46890863390913173,0.43977869106946116,0.3962733240443821,0.17986161580466858,3.765830502246023e-51,2.0323649309373644e-41,4.382038670168237e-62,0.00022642458650029164
66,0.9230525071169601,0.0,0.40673637023120135,2.482846097108614e-151,0.6992772529016933,0.0,0.02604260854423046,0.0051626344211399555,0.01458979956805706,0.005981444846838713,0.4378319151795823,0.47171919131345863,0.39317917877631164,0.22001270160887046,4.289617533026845e-44,3.345426975533483e-48,4.595217820875427e-61,5.911979446666889e-06
67,0.8173666634112597,0.0,0.37207385024028017,4.802113299334529e-125,0.6217401072899691,0.0,0.03779172524809837,0.01735423505306244,0.02680342271924019,0.006920800544321537,0.43008655710440397,0.38777425966421303,0.37031652178807795,0.14391806295464094,1.9066784068689602e-42,8.150140448652157e-32,7.464847572276486e-54,0.003262463070480472
68,0.8707163357343154,0.0,0.3825615017213095,1.1492668618921648e-132,0.6590608493309783,0.0,0.026343487203121185,0.006246276665478945,0.015286143869161606,0.006543613038957119,0.47577849782445814,0.41002257495060174,0.3742278953972347,0.09678425933951634,8.226778609783812e-53,1.0205118164992491e-35,4.785895816794057e-55,0.048528286614602484
69,0.9397882371776557,0.0,0.4196388531170868,6.022284423092188e-162,0.7168252516579463,0.0,0.024243591353297234,0.00378343160264194,0.013044480234384537,0.006275577004998922,0.5181542413666378,0.48006083365052377,0.3969446956530794,0.1256780858908795,6.197192914107254e-64,4.2787290620333085e-50,2.622876780863672e-62,0.010293582446008007
70,0.9465921884132769,0.0,0.4280397236935532,4.108993319040022e-169,0.7253235824843715,0.0,0.024933693930506706,0.004410464316606522,0.01363967452198267,0.008289052173495293,0.5294473255112652,0.4896638253336519,0.39410026811706295,0.19341166547762717,3.580079766398075e-67,2.4333028819511443e-52,2.288837343686403e-61,7.171505096238534e-05
71,0.8800366510144684,0.0,0.37709383587430106,1.1713456430342368e-128,0.6663913528009103,0.0,0.027720503509044647,0.0068894377909600735,0.016366824507713318,0.00789127591997385,0.4644161216025194,0.4076612211360196,0.36203038161384643,0.11040415119248438,4.380825438512511e-50,2.736469088412865e-35,2.2210298553591488e-51,0.02432706180612853
72,0.9507146360517501,0.0,0.42777819599802297,6.916818765040432e-169,0.7245056491589178,0.0,0.023272685706615448,0.002458372386172414,0.011894294060766697,0.006932650692760944,0.5284636577591851,0.492445425584676,0.38422592702344505,0.23661247091298232,6.931731503771786e-67,5.277558147669641e-53,3.587583212507316e-58,1.055895757275883e-06
73,0.917814770324824,0.0,0.41202270654699236,1.265192502853863e-155,0.6999350295775865,0.0,0.030655264854431152,0.008799131959676743,0.01862727291882038,0.004014455713331699,0.41994033620534765,0.47135260843123805,0.4117641264310003,0.22740647148638826,2.372161335648041e-40,4.04067861755385e-48,2.3211170215139962e-67,2.789012395088274e-06
74,0.9227956058144533,0.0,0.4334872860496225,7.194142506762796e-174,0.7095797558742276,0.0,0.025232519954442978,0.0038539895322173834,0.013518532738089561,0.004359950311481953,0.5055704135119833,0.4718994768477456,0.42310389212373484,0.17464628852988046,1.8196474007744416e-60,3.0484989741870984e-48,2.1044071031066244e-71,0.00034501186214173696
