,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
174,92.9774529899296,69.18714555765595,68.32876712328768,47.78082191780822,20.54794520547945,0.6936008270336629
175,92.5853310756617,68.05293005671076,67.12328767123287,45.91780821917808,21.205479452054796,0.6862176132325386
176,92.90615809642634,69.70024304617878,69.31506849315069,50.246575342465746,19.068493150684933,0.6929172320217096
177,93.03983602174493,70.37537132055091,69.75342465753425,50.301369863013704,19.45205479452055,0.6925127608709698
178,93.14677836199982,70.48339184445045,69.91780821917808,50.465753424657535,19.45205479452055,0.6976636299024359
179,92.40709384190357,70.2133405347016,69.97260273972603,51.78082191780822,18.191780821917806,0.6908586935452607
180,92.26450405489707,69.24115581960572,69.36986301369863,48.821917808219176,20.54794520547945,0.6937287588033856
181,92.46056501203101,69.97029435592763,69.42465753424656,49.97260273972603,19.45205479452055,0.6944465981779415
182,90.20586400499064,67.78287874696193,67.17808219178082,43.12328767123288,24.054794520547944,0.6879705369257608
183,91.80108724712592,68.7280583310829,67.67123287671232,45.369863013698634,22.301369863013697,0.696386250565355
184,92.55859549059798,69.51120712935457,68.32876712328768,47.013698630136986,21.315068493150687,0.7059275053304903
185,93.09330719187238,69.9972994869025,69.47945205479452,50.79452054794521,18.684931506849313,0.6934302513406991
186,92.19320916139382,70.2133405347016,70.02739726027397,51.78082191780822,18.246575342465754,0.6930322413904504
187,93.16460208537563,69.70024304617878,70.30136986301369,51.34246575342466,18.958904109589042,0.6981708341409834
188,91.42678905623384,70.24034566567647,70.73972602739727,54.68493150684931,16.054794520547947,0.691215997932416
189,91.68523304518314,71.21253038077235,71.06849315068493,54.52054794520548,16.547945205479454,0.6951980357950508
190,88.96711523037163,65.54145287604645,65.04109589041096,40.49315068493151,24.54794520547945,0.6906777799315112
191,92.08626682113893,68.32298136645963,69.36986301369863,47.94520547945205,21.424657534246574,0.6952891387219745
192,91.15943320559666,67.59384283013773,67.17808219178082,45.86301369863014,21.315068493150687,0.6836492860373458
193,92.75465644773193,69.9972994869025,69.26027397260273,48.93150684931507,20.328767123287673,0.6939859145829295
194,91.84564655556545,68.78206859303268,69.42465753424656,49.04109589041096,20.383561643835616,0.6946947082767978
195,86.85500401033775,65.16338104239806,65.53424657534246,40.38356164383561,25.150684931506852,0.6944278606965174
196,92.36253453346404,69.16014042668107,70.73972602739727,50.082191780821915,20.65753424657534,0.7011972604509917
197,92.40709384190357,68.97110450985687,69.91780821917808,48.10958904109589,21.80821917808219,0.7055831233443174
198,92.48730059709473,69.4571968674048,69.86301369863014,47.89041095890411,21.972602739726028,0.7062764101570072
199,92.13973799126637,68.9170942479071,68.93150684931507,46.35616438356164,22.575342465753426,0.7075589584544808
