,training set Accuracy,training set Precittion,training set Recall,training set F1 score,development set Accuracy,development set Precittion,development set Recall,development set F1 score,test set Accuracy,test set Precittion,test set Recall,test set F1 score,training set True positive ratio,training set True negative ratio,training set False positive ratio,training set False negative ratio,development set True positive ratio,development set True negative ratio,development set False positive ratio,development set False negative ratio,test set True positive ratio,test set True negative ratio,test set False positive ratio,test set False negative ratio,test AUC score,whole AUC score,loss,hek293 AUC score,hct116 AUC score,hela AUC score,hl60 AUC score
25,87.39468913298496,91.60359091709206,88.06904721611102,89.80155306298533,65.69651741293532,74.38921651221567,69.60977532518723,71.92017918957443,66.31861575178998,75.6466569058077,71.10091743119266,73.30338141404587,55.49749386797483,31.89719526501013,5.086914791511144,7.518396075503893,43.930348258706466,21.766169154228855,15.124378109452735,19.17910447761194,46.241050119331746,20.07756563245823,14.886634844868734,18.79474940334129,0.6870688777906503,0.8184430957208582,0.5187761783599854,0.4428089454405244,0.7779317750474479,0.7052289388136508,0.7033987936997971
26,86.16828409939214,90.87203119461184,86.7659502453884,88.77153493204051,66.06965174129354,74.59119496855345,70.12219156484036,72.28768793173505,66.10978520286396,75.46341463414635,70.96330275229357,73.14420803782505,54.67633571504745,31.491948384344674,5.492161672176602,8.339554228431268,44.25373134328358,21.81592039800995,15.074626865671641,18.855721393034827,46.15155131264916,19.958233890214796,15.005966587112171,18.884248210023866,0.6863291401822338,0.8114701001020579,0.5307140350341797,0.43633121264700214,0.7584313505144341,0.7172080849159659,0.6879627247520224
27,87.22405886744161,91.50660792951541,87.88289050600778,89.65814917127074,66.19402985074628,74.89433643279797,69.84627512810407,72.28227615745463,67.27326968973748,76.17206379893669,72.29357798165138,74.1821605083549,55.38018556041378,31.843873307027838,5.140236749493441,7.6357043830649465,44.07960199004975,22.114427860696516,14.776119402985074,19.029850746268657,47.01670644391408,20.25656324582339,14.707637231503579,18.01909307875895,0.6958819316153677,0.8171323430254475,0.5334082245826721,0.45036630036630043,0.75327764459095,0.7341539332201471,0.7100162936283338
28,88.75973125733177,91.81739879414297,90.20138771365713,91.0022195663309,67.13930348258707,74.06967537608867,73.74852187623176,73.9087497531108,66.55727923627684,74.70835277648156,73.44036697247707,74.06893361091834,56.84120720912872,31.91852404820305,5.065586008318226,6.1746827343500055,46.54228855721393,20.597014925373134,16.29353233830846,16.567164179104477,47.76252983293556,18.79474940334129,16.16945107398568,17.273269689737468,0.6823942449196856,0.8221312288745133,0.5202898383140564,0.4588972431077694,0.759311632204575,0.7018012726865928,0.7014692850813251
29,87.41601791617788,93.47306490163632,86.03824674225757,89.60169192809305,65.27363184079601,76.15772581384685,65.4710287741427,70.41119118270454,66.05011933174224,77.42105263157895,67.4770642201835,72.1078431372549,54.2177668763997,33.198251039778185,3.7858590167430948,8.798123067079024,41.318407960199,23.955223880597014,12.935323383084576,21.791044776119403,43.88424821002387,22.16587112171838,12.798329355608592,21.151551312649165,0.7012115649560071,0.8286350945586616,0.506866455078125,0.4547908232118759,0.7811220157826391,0.7238429673207776,0.7122173627190349
30,88.26916924389464,92.56505576208178,88.49213064816381,90.48278248831978,65.8955223880597,74.8932536293766,69.13677571935357,71.89997950399672,66.64677804295943,75.70183930300097,71.74311926605505,73.66933584550165,55.764103657886324,32.50506558600832,4.4790444705129575,7.251786285592407,43.6318407960199,22.263681592039802,14.626865671641792,19.47761194029851,46.658711217183765,19.988066825775654,14.976133651551313,18.377088305489263,0.6826230156245108,0.8232527572738041,0.5271447896957397,0.4524773472141893,0.7661541054839677,0.7043043655650756,0.6896349655546979
31,88.1731897195265,92.59850905218318,88.28905060077847,90.39244563804904,65.24875621890547,74.44253859348198,68.42727631060306,71.30827685356336,66.64677804295943,76.44422310756973,70.41284403669725,73.3046800382044,55.6361309587288,32.5370587607977,4.447051295723579,7.3797589847499205,43.18407960199005,22.064676616915424,14.82587064676617,19.925373134328357,45.79355608591885,20.853221957040574,14.110978520286396,19.242243436754176,0.6940241725897861,0.8263573252495989,0.5319951772689819,0.4547040678619626,0.7800794126460893,0.7171036180097656,0.6859045822256524
32,89.68753332622373,91.08746258729632,92.70604163140972,91.88962509435545,67.31343283582089,72.99736743136518,76.50768624359479,74.71131639722864,68.7052505966587,74.55492835432045,78.76146788990826,76.60049074280614,58.41953716540471,31.267996160819024,5.71611389570225,4.596352778074011,48.28358208955224,19.029850746268657,17.860696517412936,14.82587064676617,51.22315035799523,17.482100238663485,17.482100238663485,13.812649164677804,0.6867978363653443,0.8245757596352999,0.5146933794021606,0.44113167534220166,0.7551942862850864,0.7114936628894066,0.7120601434982705
33,90.57267782872988,92.51988492130648,92.51988492130648,92.51988492130648,68.05970149253731,74.27353738860907,75.56168703192748,74.91207502930833,68.64558472553699,75.60090702947846,76.46788990825688,76.03192702394527,58.302228857843666,32.270448970886214,4.7136610856350645,4.7136610856350645,47.6865671641791,20.37313432835821,16.517412935323385,15.422885572139302,49.73150357995227,18.914081145584728,16.050119331742245,15.304295942720763,0.6902935858095626,0.8316997704286544,0.5024225115776062,0.4351841141314826,0.7864505294176407,0.7126979113199352,0.6890489666409398
34,90.47669830436173,93.34600760456274,91.4029446606871,92.36425823001284,66.7910447761194,74.43089430894308,72.17185652345289,73.28397038222934,68.82458233890215,77.0624701955174,74.12844036697248,75.56698620528408,57.59837901247734,32.8783192918844,4.105790764636877,5.417510931001386,45.547263681592035,21.243781094527364,15.646766169154228,17.562189054726367,48.21002386634845,20.6145584725537,14.34964200477327,16.82577565632458,0.7034601324482574,0.8365397410675727,0.509497344493866,0.48295739348370925,0.7844152682049745,0.716379752832945,0.719906811880056
35,90.77530126906261,94.30780042164442,90.8444745303774,92.54374622877339,66.318407960199,75.81841990397207,68.46669294442255,71.95526097763047,67.15393794749403,77.20625315179022,70.22935779816514,73.55272639923133,57.24645408979418,33.528847179268425,3.455262877252853,5.769435853684548,43.208955223880594,23.10945273631841,13.781094527363184,19.900497512437813,45.67422434367542,21.479713603818613,13.484486873508352,19.361575178997615,0.7075772223439898,0.8409356113593167,0.5055274367332458,0.460989010989011,0.792531340525422,0.7256707268922493,0.718063059200183
