,training set Accuracy,training set Precittion,training set Recall,training set F1 score,development set Accuracy,development set Precittion,development set Recall,development set F1 score,test set Accuracy,test set Precittion,test set Recall,test set F1 score,training set True positive ratio,training set True negative ratio,training set False positive ratio,training set False negative ratio,development set True positive ratio,development set True negative ratio,development set False positive ratio,development set False negative ratio,test set True positive ratio,test set True negative ratio,test set False positive ratio,test set False negative ratio,test AUC score,whole AUC score
38,87.26494964798147,91.3408630176658,88.35971424569267,89.82556069775721,69.02511477180664,76.345042240996,73.62778730703259,74.96179873390089,67.34246575342466,75.29411764705883,72.03463203463204,73.62831858407081,56.21602352731485,31.048926120666607,5.329293289368149,7.405757062650388,46.36780988387794,22.657304887928706,14.366729678638942,16.608155549554414,45.58904109589041,21.753424657534246,14.95890410958904,17.698630136986303,0.6924998384699877,0.8157522882668272
39,86.6322074681401,87.27032385988103,92.47793808656675,89.7986942328618,69.4571968674048,73.70706671930517,80.06003430531733,76.75231243576567,69.64383561643835,73.71744277821625,80.86580086580086,77.12634186622627,58.8361108635594,27.796096604580693,8.582122805454059,4.785669726405846,50.41857953011072,19.038617337294088,17.985417229273562,12.55738590332163,51.178082191780824,18.465753424657535,18.246575342465754,12.10958904109589,0.6873431543580797,0.802080362174519
40,88.09375278495678,88.9934148635936,92.75808936825885,90.83676268861454,69.80826357007831,74.24121405750799,79.71698113207547,76.88172043010752,68.82191780821918,73.44000000000001,79.48051948051949,76.34095634095635,59.01434809731752,29.079404687639247,7.298814722395508,4.607432492647714,50.202538482311645,19.605725087766675,17.41830947880097,12.773426951120712,50.301369863013704,18.52054794520548,18.191780821917806,12.986301369863012,0.6876500613814047,0.812688719016606
41,87.96007485963818,89.68732857926494,91.6094691133212,90.63820941029726,69.61922765325413,75.0935550935551,77.4442538593482,76.25079164027866,68.43835616438356,73.5174654752234,78.35497835497836,75.85917854149203,58.28357543890918,29.67649942072899,6.701719989305765,5.338205151056056,48.77126654064272,20.847961112611397,16.176073453956253,14.20469889278963,49.589041095890416,18.84931506849315,17.863013698630137,13.698630136986301,0.6850752729857207,0.8168215826759166
42,86.4896176811336,92.20837712055247,86.03445860764813,89.01449275362319,67.72886848501216,77.63733592610598,68.4819897084048,72.77284119389383,66.9041095890411,76.41418983700862,69.00432900432901,72.52047315741584,54.73665448712236,31.75296319401123,4.625256216023527,8.885126102842884,43.127194166891705,24.60167431812044,12.422360248447205,19.848771266540645,43.67123287671233,23.232876712328768,13.479452054794521,19.616438356164384,0.6961310331459586,0.8115622646223588
43,85.73210943766153,91.6015625,85.40411822384087,88.3943457774556,67.59384283013773,77.29026036644166,68.73927958833619,72.76441216522923,67.3972602739726,76.26641651031895,70.3896103896104,73.21026564610537,54.33562071116656,31.396488726494965,4.981730683539792,9.28615987879868,43.28922495274102,24.304617877396705,12.719416689170943,19.68674048069133,44.54794520547945,22.84931506849315,13.863013698630136,18.73972602739726,0.685507527298572,0.8079319830912186
44,87.7105427323768,90.56338028169014,90.06863706401457,90.31533113280427,69.16014042668107,75.89208006962576,74.78559176672384,75.33477321814256,68.54794520547945,74.8502994011976,75.75757575757575,75.30120481927712,57.30327065323946,30.407272079137332,5.970947330897425,6.318509936725782,47.09694842019984,22.06319200648123,14.960842560086416,15.879017013232513,47.94520547945205,20.602739726027398,16.10958904109589,15.342465753424658,0.692648446081282,0.8204791454583756
45,88.26307815702701,91.60949113779301,89.77447821823785,90.68270251149629,69.13313529570618,76.86398553999096,72.94168096054888,74.85148514851485,68.10958904109589,75.69506726457399,73.07359307359307,74.36123348017621,57.11612155779342,31.146956599233576,5.2312628108011765,6.50565903217182,45.93572778827977,23.19740750742641,13.826627059141236,17.04023764515258,46.24657534246575,21.863013698630137,14.849315068493151,17.041095890410958,0.7070866446985851,0.823085865179468
46,88.7977898583014,89.77549364349473,92.98221039361255,91.3507190531893,70.86146367809883,74.91053677932406,80.78902229845626,77.73880750979987,69.69863013698631,73.73817034700315,80.95238095238095,77.1770532397854,59.15693788432404,29.640851973977362,6.737367436057393,4.4648427056412086,50.87766675668377,19.98379692141507,17.04023764515258,12.098298676748582,51.23287671232877,18.465753424657535,18.246575342465754,12.054794520547945,0.6871777476255088,0.8194725287635839
47,84.93004188574993,92.85714285714286,82.67264322734277,87.46943312337902,65.59546313799622,77.69633507853403,63.63636363636363,69.96699669966996,64.21917808219179,76.70212765957447,62.42424242424243,68.83054892601433,52.59780768202478,32.33223420372516,4.045985206309598,11.023972907940468,40.07561436672968,25.51984877126654,11.504185795301106,22.900351066702672,39.50684931506849,24.71232876712329,12.0,23.780821917808222,0.6840169283452866,0.8142619865134404
48,83.73585241957045,93.40084939562234,80.09525143577531,86.23784028353819,64.94733999459898,78.34429824561403,61.2778730703259,68.76804619826757,65.15068493150686,77.75401069518718,62.943722943722946,69.56937799043062,50.95802513144996,32.777827288120484,3.600392121914268,12.663755458515283,38.59033216311099,26.357007831487984,10.667026735079666,24.38563327032136,39.83561643835616,25.315068493150683,11.397260273972602,23.45205479452055,0.6786399172966338,0.7929533388547513
49,86.30246858568755,92.78948976474183,85.08194424989495,88.76872488125686,66.75668376991628,76.68444013572467,67.83876500857633,71.99089874857792,65.91780821917808,75.89893100097181,67.61904761904762,71.52014652014651,54.130647892344705,32.17182069334284,4.206398716691917,9.491132697620532,42.722117202268436,24.034566567647854,12.989467998919796,20.25384823116392,42.794520547945204,23.123287671232877,13.589041095890412,20.493150684931507,0.6833462557343154,0.8104346421294635
50,87.4610106051154,92.96851574212893,86.86090488863987,89.81099283076254,68.10694031866055,77.57546717776714,69.4253859348199,73.27449649241909,66.95890410958904,76.64092664092664,68.74458874458874,72.47832040164309,55.262454326708855,32.198556278406556,4.179663131628198,8.359326263256396,43.721307048339185,24.38563327032136,12.638401296246288,19.25465838509317,43.50684931506849,23.45205479452055,13.26027397260274,19.78082191780822,0.6872365445499775,0.8164644903083009
51,89.2077354959451,91.71122994652407,91.28729513937526,91.49877149877148,70.29435592762626,75.56016597510373,78.08747855917667,76.80303669337832,69.69863013698631,74.95854063018243,78.26839826839827,76.57772130453198,58.07860262008734,31.129132875857767,5.24908653417699,5.543177969877908,49.176343505266004,21.11801242236025,15.906022144207398,13.799621928166353,49.534246575342465,20.164383561643838,16.547945205479454,13.753424657534246,0.6922194223686762,0.827928517834361
52,89.48400320827021,91.87631763879128,91.56744642106737,91.72162200084188,69.75425330812854,75.52653748946925,76.88679245283019,76.20059498512538,69.42465753424656,74.81296758104739,77.92207792207793,76.33587786259542,58.25683985384546,31.227163354424743,5.151056055610017,5.364940736119776,48.420199837969214,21.334053470159333,15.689981096408317,14.555765595463138,49.31506849315068,20.10958904109589,16.602739726027398,13.972602739726028,0.6928287135749822,0.8289417973023623
53,87.93333927457446,92.76948099955641,87.88345706681608,90.26039418788663,68.3769916284094,76.76348547717843,71.39794168096056,73.98355920906465,67.12328767123287,75.62326869806094,70.9090909090909,73.19034852546918,55.91302022992603,32.020319044648424,4.357900365386329,7.708760360039212,44.96354307318391,23.413448555225493,13.610586011342155,18.012422360248447,44.87671232876712,22.246575342465754,14.465753424657535,18.410958904109588,0.6937610648058409,0.8181642659626597
54,89.3503252829516,90.59000273149412,92.91217257318952,91.73639444021853,70.56440723737511,74.05112316034082,81.98970840480274,77.81847781847782,69.36986301369863,72.95839753466872,81.991341991342,77.21157766000816,59.112378575884506,30.237946707067103,6.14027270296765,4.509402014080742,51.633810423980556,18.930596813394544,18.093437753173102,11.342155009451796,51.89041095890411,17.47945205479452,19.232876712328768,11.397260273972602,0.6880958842152871,0.8278697056044051
55,89.68897602709205,91.64578111946533,92.19778680487464,91.92095524055583,70.13232514177695,75.41459369817579,78.00171526586621,76.68634064080945,68.93150684931507,74.25742574257426,77.92207792207793,76.04562737642586,58.65787362980126,31.031102397290795,5.347117012743962,4.963906960163978,49.12233324331623,21.009991898460708,16.01404266810694,13.853632190116121,49.31506849315068,19.616438356164384,17.095890410958905,13.972602739726028,0.6955857078245138,0.8280313182002464
56,89.52856251670974,90.81576786203121,92.94018770135874,91.8656974731741,70.72643802322442,75.20193861066235,79.84562607204117,77.45424292845259,69.2054794520548,73.58790771678599,80.08658008658008,76.69983416252073,59.13020229926032,30.398360217449426,5.979859192585331,4.491578290704928,50.2835538752363,20.44288414798812,16.58115041857953,12.692411558196056,50.68493150684932,18.52054794520548,18.191780821917806,12.602739726027398,0.6890637720488466,0.8267246538501039
57,88.50369842260048,88.24375572119786,94.52304244291918,91.2755309076153,70.51039697542532,73.55623100303951,83.01886792452831,78.00161160354553,70.73972602739727,73.57630979498862,83.8961038961039,78.39805825242718,60.13724266999376,28.36645575260672,8.011763657428036,3.4845379199714825,52.281933567377806,18.228463408047528,18.79557115852012,10.69403186605455,53.0958904109589,17.643835616438356,19.068493150684933,10.191780821917808,0.6832570911675389,0.8167767030962821
58,88.73540682648606,91.50770100324996,90.71298501190643,91.10861001688238,69.4571968674048,75.26293647454774,76.71526586620926,75.98216181779571,70.08219178082193,75.43859649122807,78.18181818181819,76.78571428571429,57.71321629088316,31.02219053560289,5.3560288744318685,5.908564299082078,48.312179314069674,21.145017553335133,15.879017013232513,14.66378611936268,49.47945205479452,20.602739726027398,16.10958904109589,13.808219178082194,0.690399302190347,0.8248797726781665
59,88.47696283753676,92.74641708101784,88.83597142456927,90.74908778707876,68.0259249257359,76.64809656453112,70.79759862778731,73.60677663843066,67.34246575342466,75.80794090489381,71.08225108225108,73.36907953529936,56.51902682470368,31.957936012833084,4.4202833972016755,7.102753765261563,44.585471239535515,23.440453686200378,13.583580880367268,18.39049419389684,44.986301369863014,22.356164383561644,14.356164383561643,18.301369863013697,0.6877515022291141,0.8179459775278108
60,88.61955262454326,92.34325339497255,89.53634962879956,90.91814237963159,69.18714555765595,76.76404494382022,73.2418524871355,74.9615975422427,67.06849315068493,74.73214285714286,72.46753246753246,73.58241758241759,56.964619909099014,31.654932715444257,4.7232866945905,6.657160680866232,46.12476370510397,23.062381852551987,13.961652714015663,16.851201728328384,45.86301369863014,21.205479452054796,15.506849315068493,17.424657534246577,0.6917613232538606,0.8226263566889432
61,81.35638534889938,93.44121191254949,76.03305785123968,83.84306456595613,63.32703213610586,78.95362663495838,56.946826758147516,66.1684105630294,63.178082191780824,78.51239669421489,57.57575757575758,66.43356643356644,48.373585241957045,32.98280010694234,3.395419303092416,15.248195348008197,35.86281393464758,27.46421820145828,9.55981636510937,27.11315149878477,36.43835616438356,26.73972602739726,9.972602739726028,26.84931506849315,0.684688893196356,0.8020402164683527
62,89.885036984226,91.9156660150796,92.21179436895925,92.06349206349206,69.72724817715365,75.8650149508757,76.15780445969125,76.01112775518938,68.87671232876713,75.27993109388458,75.67099567099567,75.47495682210707,58.66678549148917,31.218251492736833,5.159967917297924,4.954995098476072,47.96111261139617,21.766135565757494,15.257899000810154,15.014852822036188,47.89041095890411,20.986301369863014,15.726027397260273,15.397260273972602,0.7020029721522258,0.8294228541389992
63,89.59985741021299,90.30777537796976,93.71060372601204,91.9777273664673,70.59141236834998,73.64016736401673,83.01886792452831,78.04878048780489,70.08219178082193,73.08567096285064,83.46320346320346,77.93047696038803,59.62035469209518,29.979502718117818,6.398716691916942,4.001425897870066,52.281933567377806,18.309478800972183,18.714555765595463,10.69403186605455,52.821917808219176,17.26027397260274,19.45205479452055,10.465753424657533,0.7010764360018091,0.834869321576605
64,88.41457980572142,93.2454451192416,88.1776159125928,90.64074874010079,68.48501215230894,77.38598965679361,70.58319039451115,73.8282126037228,67.94520547945206,76.78571428571429,70.73593073593074,73.63677332131591,56.10016932537207,32.314410480349345,4.063808929685411,7.521611264593174,44.45044558466108,24.034566567647854,12.989467998919796,18.525519848771268,44.76712328767123,23.17808219178082,13.534246575342465,18.52054794520548,0.6974458874458874,0.8235855808550353
65,85.4469298636485,93.76788553259141,82.61661297100434,87.8397497952193,65.83850931677019,78.27239003709592,63.33619210977701,70.01659160938611,65.58904109589041,78.2422293676313,63.20346320346321,69.92337164750958,52.56216023527315,32.884769628375366,3.4934497816593884,11.059620354692095,39.88657844990548,25.951930866864704,11.072103699702945,23.089386983526868,40.0,25.589041095890412,11.123287671232877,23.28767123287671,0.6883976222782193,0.8061303292541175
66,89.33250155957579,90.94542447629547,92.43591539431293,91.68461271274748,69.75425330812854,75.12437810945273,77.70154373927959,76.39123102866779,69.26027397260273,74.54545454545455,78.0952380952381,76.27906976744187,58.80937527849568,30.523126281080117,5.855093128954639,4.812405311469567,48.93329732649203,20.82095598163651,16.203078584931138,14.042668106940317,49.42465753424658,19.835616438356166,16.876712328767123,13.863013698630136,0.6883207339923758,0.8239312688911138
67,87.7105427323768,92.62877442273535,87.65933604146238,90.0755667506297,67.10775047258979,77.01260911736179,68.09605488850772,72.28038233955392,68.38356164383562,77.26415094339623,70.9090909090909,73.95033860045147,55.770430442919526,31.940112289457268,4.438107120577488,7.851350147045717,42.884147988117746,24.22360248447205,12.800432082095597,20.09181744531461,44.87671232876712,23.506849315068493,13.205479452054794,18.410958904109588,0.6972966337145441,0.8249268885519232
68,88.86017289011676,92.84155390659102,89.3822664238689,91.07907507850415,69.1061301647313,76.56529516994634,73.41337907375643,74.95621716287216,69.15068493150685,76.66666666666667,73.67965367965368,75.14348785871964,56.86658943053203,31.993583459584706,4.384635950450049,6.755191159433206,46.23278422900351,22.873345935727787,14.15068863083986,16.743181204428844,46.630136986301366,22.52054794520548,14.191780821917806,16.65753424657534,0.6935103702267882,0.821299611800858
69,88.92255592193209,88.55610776876799,94.84521641686511,91.5928305715252,70.69943289224952,72.8471967753756,85.24871355060034,78.5615491009682,70.24657534246576,72.5,85.36796536796537,78.40954274353876,60.34221548881561,28.58034043311648,7.797878976918278,3.27956510114963,53.68620037807184,17.01323251417769,20.010802052389952,9.289765055360519,54.02739726027397,16.21917808219178,20.493150684931507,9.26027397260274,0.6906008916456677,0.8286852536367906
70,88.46805097584885,92.88334556126192,88.667880655554,90.72667335531031,68.43100189035917,76.2765476728423,72.38421955403086,74.27942794279427,68.6027397260274,76.3586956521739,72.98701298701299,74.6347941567065,56.4120844844488,32.05596649140005,4.322252918634703,7.209696105516443,45.584661085606264,22.846340804752906,14.177693761814744,17.391304347826086,46.19178082191781,22.41095890410959,14.301369863013699,17.095890410958905,0.6921037668798862,0.8223748081820639
71,89.42162017645487,92.03389830508475,91.27328757529067,91.65201490962797,69.16014042668107,75.82465277777779,74.91423670668954,75.36669542709234,67.89041095890411,74.71763683753258,74.45887445887446,74.58803122289679,58.06969075839943,31.35192941805543,5.026289991979324,5.552089831565814,47.1779638131245,21.982176613556575,15.041857953011073,15.798001620307858,47.12328767123288,20.767123287671232,15.945205479452055,16.164383561643834,0.6842915293661562,0.8207628474175137
72,89.2077354959451,93.28271028037383,89.48031937246112,91.34196039179237,69.05211990278153,76.61579892280072,73.19897084048027,74.86842105263159,68.82191780821918,76.3963963963964,73.41991341991341,74.878587196468,56.92897246234738,32.27876303359772,4.099456376437038,6.69280812761786,46.09775857412908,22.954361328652446,14.069673237915204,16.87820685930327,46.465753424657535,22.356164383561644,14.356164383561643,16.821917808219176,0.6959417199715707,0.8220593754379409
73,90.00980304785669,90.67315490673154,93.96273987953495,92.28864277361215,70.26735079665136,73.3409177095184,82.93310463121783,77.84262427047696,69.69863013698631,72.83763277693474,83.11688311688312,77.63849575414477,59.780768202477496,30.2290348453792,6.149184564655556,3.841012387487746,52.227923305428035,18.039427491223332,18.984607075344314,10.74804212800432,52.602739726027394,17.095890410958905,19.616438356164384,10.684931506849315,0.6837623570459391,0.8329658740902164
74,88.95820336868371,93.82055852644088,88.47177475836952,91.06769519140651,68.13394544963543,77.5598086124402,69.51114922813036,73.3152419719584,67.3972602739726,76.92307692307693,69.26406926406926,72.89293849658314,56.28731842081811,32.67088494786561,3.707334462169147,7.334462169147135,43.775317310288955,24.358628139346475,12.665406427221171,19.200648123143395,43.83561643835616,23.56164383561644,13.150684931506849,19.45205479452055,0.6869199457259159,0.8218910693294521
75,89.42162017645487,92.22474460839955,91.04916654993697,91.63318531049552,69.1061301647313,74.64730290456431,77.14408233276157,75.87515816111346,68.82191780821918,74.13509060955519,77.92207792207793,75.98142676234698,57.92710097139292,31.494519205061938,4.883700204972819,5.694679618572319,48.582230623818525,20.523899540912772,16.500135025654874,14.393734809613825,49.31506849315068,19.506849315068493,17.205479452054796,13.972602739726028,0.6891425986948374,0.8270729854778595
76,90.86534176989574,93.04421289777527,92.56198347107438,92.80247173653535,68.78206859303268,74.76832350463353,76.11492281303602,75.43561410964725,69.86301369863014,75.10373443983403,78.35497835497836,76.69491525423729,58.889582033686835,31.975759736208893,4.402459673825862,4.732198556278407,47.934107480421275,20.847961112611397,16.176073453956253,15.041857953011073,49.589041095890416,20.273972602739725,16.43835616438356,13.698630136986301,0.6938134005298184,0.8336028797812236
