,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
58,73.49898688279833,65.07462686567163,64.82696897374701,43.37708830548926,21.449880668257755,0.6767227275573786,0.5805121660232544
59,73.63762397355231,64.87562189054727,65.15513126491646,42.81026252983294,22.34486873508353,0.6763045214015092,0.5802537202835083
60,36.984110056521274,36.8905472636816,34.96420047732697,0.0,34.96420047732697,0.6517301640730188,0.6000071167945862
61,69.93708008958089,64.0049751243781,63.991646778042956,44.301909307875896,19.689737470167064,0.6610015420985065,0.6004000902175903
62,73.59496640716647,64.90049751243781,65.8711217183771,46.36038186157518,19.51073985680191,0.6639644064877728,0.5947326421737671
63,73.81891863069212,66.21890547263682,66.46778042959427,47.315035799522676,19.1527446300716,0.6704899489620191,0.5916173458099365
64,74.57609043404074,65.87064676616914,66.46778042959427,46.44988066825776,20.017899761336515,0.6719343942762314,0.5854073166847229
65,74.73605630798762,65.24875621890547,65.75178997613365,46.241050119331746,19.51073985680191,0.6683713247956915,0.5856438875198364
66,75.0346592726885,65.64676616915422,65.8711217183771,45.19689737470167,20.67422434367542,0.6740130960954379,0.5776732563972473
67,74.68273435000533,64.8507462686567,64.76730310262529,43.705250596658715,21.062052505966587,0.6699721326361274,0.5749410390853882
68,74.51210408446198,64.97512437810946,65.4236276849642,44.301909307875896,21.121718377088307,0.6776681435325798,0.5855587720870972
69,72.81646582062493,65.24875621890547,64.28997613365155,43.585918854415276,20.704057279236277,0.6685004853304943,0.5883249044418335
70,73.72293910632398,64.5273631840796,63.69331742243437,42.332935560859184,21.360381861575178,0.6719948648902527,0.5889641642570496
71,75.77050229284418,65.94527363184079,67.00477326968974,47.82219570405728,19.182577565632457,0.6770246892319254,0.5705546736717224
72,75.67452276847607,64.92537313432835,65.21479713603819,43.854415274463,21.360381861575178,0.6787382189936437,0.5699328184127808
73,75.02399488109204,65.19900497512438,66.49761336515513,46.50954653937948,19.988066825775654,0.6740982246297398,0.5647836327552795
74,75.73850911805482,64.92537313432835,65.84128878281624,45.79355608591885,20.047732696897373,0.6762082380937471,0.5772321224212646
