,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
19,76.58450704225352,63.073639274279614,66.01731601731602,40.04329004329004,25.97402597402597,0.7049376187398397
20,80.35211267605634,64.03415154749199,64.93506493506493,45.45454545454545,19.480519480519483,0.6777719019918914
21,81.54929577464789,65.42155816435432,64.93506493506493,46.53679653679654,18.398268398268396,0.6862526196212076
22,75.4225352112676,63.073639274279614,64.93506493506493,40.909090909090914,24.025974025974026,0.7064163581879076
23,76.72535211267606,62.4332977588047,66.66666666666666,42.2077922077922,24.458874458874458,0.7175705583955188
24,78.55633802816901,62.86019210245464,66.23376623376623,39.82683982683983,26.406926406926406,0.7114891200031337
25,74.08450704225352,58.164354322305236,62.33766233766234,36.36363636363637,25.97402597402597,0.6739624341422332
26,76.69014084507042,60.298826040554964,64.06926406926407,38.961038961038966,25.108225108225106,0.6900425015179115
27,80.88028169014085,64.24759871931697,66.23376623376623,43.93939393939394,22.294372294372295,0.7005993301604089
28,79.36619718309859,62.753468516542156,65.36796536796537,43.93939393939394,21.428571428571427,0.6762833695673464
29,79.47183098591549,63.607257203842046,65.36796536796537,43.073593073593074,22.294372294372295,0.6598115831325773
30,79.40140845070422,64.03415154749199,66.45021645021644,39.39393939393939,27.056277056277057,0.7051236852929079
31,77.25352112676056,64.35432230522946,64.71861471861472,39.17748917748918,25.541125541125542,0.6731789960240516
32,76.83098591549296,63.180362860192105,61.68831168831169,38.961038961038966,22.727272727272727,0.6439763401688309
33,75.35211267605634,60.08537886872999,62.77056277056276,34.84848484848485,27.92207792207792,0.6940282429441604
34,76.83098591549296,59.87193169690501,60.3896103896104,34.41558441558442,25.97402597402597,0.6724641087412109
35,72.74647887323944,57.20384204909285,58.22510822510822,29.653679653679653,28.57142857142857,0.6581565701079186
36,75.28169014084507,57.950907150480255,59.523809523809526,31.38528138528138,28.13852813852814,0.6734923712713242
37,75.24647887323944,57.73745997865528,61.038961038961034,32.25108225108225,28.78787878787879,0.6864582721272303
38,67.2887323943662,52.294557097118464,56.926406926406926,28.78787878787879,28.13852813852814,0.6378361439175824
39,77.14788732394366,59.55176093916755,65.5844155844156,39.61038961038961,25.97402597402597,0.6994045870301819
40,76.40845070422534,60.19210245464247,63.41991341991342,36.79653679653679,26.623376623376622,0.6891905125643888
41,77.8169014084507,59.12486659551761,62.33766233766234,36.36363636363637,25.97402597402597,0.6774781126975733
42,79.96478873239437,59.87193169690501,64.71861471861472,39.39393939393939,25.324675324675322,0.7057700217404077
43,83.76760563380282,61.259338313767344,65.36796536796537,42.2077922077922,23.160173160173162,0.6966429676635917
44,79.75352112676056,60.51227321237994,62.33766233766234,37.66233766233766,24.675324675324674,0.6980727422292732
45,80.49295774647888,60.725720384204905,64.06926406926407,40.476190476190474,23.593073593073594,0.6868206122568894
46,82.35915492957746,59.978655282817506,63.63636363636363,41.55844155844156,22.07792207792208,0.6939498991323423
47,79.40140845070422,59.65848452508005,62.55411255411255,38.311688311688314,24.242424242424242,0.6855671112677988
48,72.78169014084507,57.097118463180365,61.038961038961034,35.93073593073593,25.108225108225106,0.6673717609730302
49,71.90140845070422,57.950907150480255,58.87445887445888,33.33333333333333,25.541125541125542,0.6467085806059893
50,75.49295774647888,58.69797225186766,60.60606060606061,33.116883116883116,27.48917748917749,0.6637875315823492
51,77.21830985915493,62.64674493062967,61.25541125541125,37.66233766233766,23.593073593073594,0.6497248173609886
52,77.5,61.36606189967983,60.60606060606061,37.01298701298701,23.593073593073594,0.6504494976203068
53,80.35211267605634,60.939167556029886,61.471861471861466,38.74458874458874,22.727272727272727,0.6606439861331453
54,82.6056338028169,62.753468516542156,62.98701298701299,41.99134199134199,20.995670995670995,0.6672052803729165
55,83.62676056338029,62.96691568836713,64.93506493506493,45.45454545454545,19.480519480519483,0.672689347200188
56,83.52112676056338,62.4332977588047,64.93506493506493,42.2077922077922,22.727272727272727,0.6805726932643907
57,84.5774647887324,63.82070437566703,63.41991341991342,40.909090909090914,22.51082251082251,0.6852439430440488
58,86.23239436619718,65.10138740661687,63.63636363636363,43.93939393939394,19.696969696969695,0.685214564114617
59,87.21830985915493,64.78121664887941,63.41991341991342,44.58874458874459,18.83116883116883,0.6664414282076896
60,87.99295774647888,64.88794023479188,63.41991341991342,43.93939393939394,19.480519480519483,0.6578334018841687
