,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
52,85.83989950896425,62.29682920330403,73.83816937957064,49.82307147912243,24.015097900448218,0.763953897338173,0.518538236618042
53,88.16946442845723,63.655742073008255,76.12644491625383,53.59754659117717,22.528898325076668,0.76620252448067,0.5217899680137634
54,88.32933653077538,63.86890487609912,76.05567350790281,53.40882283557443,22.646850672328377,0.7685324273030165,0.5210626721382141
55,89.07159986296676,64.3218758326672,76.48030195800897,54.32885114413777,22.151450813871197,0.7681048833621427,0.5179113149642944
56,87.86113965970081,63.229416466826535,74.61665487143195,50.3656522764803,24.25100259495164,0.7662987974585869,0.5145612955093384
57,89.42560237524266,63.895550226485476,76.7869780608634,54.022175041283326,22.76480301958009,0.7721231916765963,0.5069746971130371
58,89.07159986296676,64.6416200373035,76.90493040811512,54.281670205237084,22.623260202878036,0.7715153173210568,0.5175617933273315
59,87.8268813520612,64.02877697841727,76.15003538570417,54.77707006369427,21.372965322009907,0.7613900850443557,0.5182895660400391
60,85.72570515016558,62.53663735678124,73.38995046001415,48.76150035385704,24.628450106157114,0.7636644736746622,0.5283207893371582
61,86.57074340527578,63.20277111644018,75.23000707714084,52.77188016041519,22.458126916725643,0.7579072044600996,0.5275903344154358
62,88.26081991549617,64.05542232880363,75.84335928284973,54.87143194149564,20.971927341354093,0.7595913768438816,0.5293763279914856
63,88.9916638118077,64.80149213962164,76.19721632460485,54.682708185892906,21.51450813871196,0.7656138805315236,0.5166441202163696
64,88.54630581249286,63.73567812416733,76.10285444680349,54.56475583864119,21.538098608162304,0.7589052504572966,0.5298029184341431
65,88.44353088957405,62.45670130562216,75.27718801604152,50.74309978768577,24.534088228355742,0.7749796931746329,0.5102695822715759
66,89.61973278520041,63.682387423394616,76.88133993866478,54.72988912479359,22.151450813871197,0.7689313070532293,0.5213605165481567
67,89.63115222108028,62.7498001598721,76.00849256900213,51.02618542108988,24.982307147912245,0.7811560401134182,0.5116350054740906
68,89.80244375927829,63.09618971489475,76.31516867185657,53.03137532436896,23.283793347487617,0.7764534196016621,0.5068022012710571
69,88.2494004796163,62.803090860644815,76.05567350790281,52.91342297711724,23.142250530785564,0.7707117524149278,0.5106538534164429
70,88.38643371017471,63.6290967226219,76.62184477471101,52.8898325076669,23.732012267044116,0.7767889236729447,0.5077305436134338
71,89.45986068288227,64.85478284039435,77.54187308327435,55.036565227648026,22.505307855626327,0.7774621088426489,0.5083726048469543
72,89.0601804270869,63.60245137223555,75.96131163010143,53.38523236612409,22.576079263977352,0.7663314528656692,0.5037619471549988
73,89.84812150279777,62.909672262190256,76.52748289690965,52.8898325076669,23.637650389242744,0.7763667013539658,0.5072575807571411
74,90.04225191275552,64.26858513189448,76.59825430526067,53.64472753007785,22.953526775182826,0.7720380457262781,0.5063883066177368
